Date,equity,position
2006-01-17,13008482.0,20994391
2006-01-18,12554604.0,20994391
2006-01-19,12825369.0,20994391
2006-01-20,11670195.0,20994391
2006-01-23,11673260.0,20994391
2006-01-24,11820598.0,20994391
2006-01-25,11661083.0,20994391
2006-01-26,11901553.0,20994391
2006-01-27,12377223.0,20994391
2006-01-30,12442011.0,20994391
2006-01-31,12268157.0,20994391
2006-02-01,12393619.0,20994391
2006-02-02,11752430.0,20994391
2006-02-03,11312702.0,20994391
2006-02-06,11215981.0,20994391
2006-02-07,11062092.0,20994391
2006-02-08,11440600.0,20994391
2006-02-09,11109329.0,20994391
2006-02-10,11308608.0,20994391
2006-02-13,10913809.0,20994391
2006-02-14,11240040.0,20994391
2006-02-15,11448914.0,20994391
2006-02-16,11760428.0,20994391
2006-02-17,11474401.0,20994391
2006-02-21,11084598.0,20994391
2006-02-22,11495353.0,20994391
2006-02-23,11397813.0,20994391
2006-02-24,11483659.0,20994391
2006-02-27,11862167.0,20994391
2006-02-28,11327524.0,20994391
2006-03-01,11784908.0,20994391
2006-03-02,11804496.0,20994391
2006-03-03,11594741.0,20994391
2006-03-06,11286837.0,20994391
2006-03-07,11083464.0,20994391
2006-03-08,11094192.0,20994391
2006-03-09,10803651.0,20994391
2006-03-10,10830251.0,20994391
2006-03-13,10920989.0,20994391
2006-03-14,11471252.0,20994391
2006-03-15,11756670.0,20994391
2006-03-16,11454918.0,20994391
2006-03-17,11539819.0,20994391
2006-03-20,11617583.0,20994391
2006-03-21,11242707.0,20994391
2006-03-22,11319147.0,20994391
2006-03-23,11214616.0,20994391
2006-03-24,11380976.0,20994391
2006-03-27,11383558.0,20994391
2006-03-28,11237353.0,20994391
2006-03-29,11870922.0,20994391
2006-03-30,11975432.0,20994391
2006-03-31,11866954.0,20994391
2006-04-03,11903190.0,20994391
2006-04-04,12092644.0,20994391
2006-04-05,12430107.0,20994391
2006-04-06,12528634.0,20994391
2006-04-07,12161463.0,20994391
2006-04-10,12103372.0,20994391
2006-04-11,11804937.0,20994391
2006-04-12,11807225.0,20994391
2006-04-13,11944675.0,20994391
2006-04-17,11563921.0,20994391
2006-04-18,12224069.0,20994391
2006-04-19,12381799.0,20994391
2006-04-20,12244685.0,20994391
2006-04-21,11806154.0,20994391
2006-04-24,11766244.0,20994391
2006-04-25,11684387.0,20994391
2006-04-26,11669922.0,20994391
2006-04-27,11998379.0,20994391
2006-04-28,11642881.0,20994391
2006-05-01,11294395.0,20994391
2006-05-02,11378268.0,20994391
2006-05-03,11322842.0,20994391
2006-05-04,11595098.0,20994391
2006-05-05,11863259.0,20994391
2006-05-08,11890636.0,20994391
2006-05-09,11748944.0,20994391
2006-05-10,11432391.0,20994391
2006-05-11,10660763.0,20994391
2006-05-12,10223240.0,20994391
2006-05-15,10194835.0,20994391
2006-05-16,9960852.0,20994391
2006-05-17,9550664.0,20994391
2006-05-18,9348740.0,20994391
2006-05-19,9559188.0,20994391
2006-05-22,9277086.0,20994391
2006-05-23,9000674.0,20994391
2006-05-24,8931830.0,0
2006-05-25,8931830.0,0
2006-05-26,8931830.0,0
2006-05-30,8931830.0,0
2006-05-31,8931830.0,0
2006-06-01,8931830.0,0
2006-06-02,8931830.0,0
2006-06-05,8931830.0,0
2006-06-06,8931830.0,0
2006-06-07,8931830.0,0
2006-06-08,8931830.0,0
2006-06-09,8931830.0,0
2006-06-12,8931830.0,0
2006-06-13,8931830.0,0
2006-06-14,8931830.0,0
2006-06-15,8931830.0,0
2006-06-16,8931830.0,0
2006-06-19,8931830.0,0
2006-06-20,8931830.0,0
2006-06-21,8931830.0,0
2006-06-22,8931830.0,0
2006-06-23,8931830.0,0
2006-06-26,8931830.0,0
2006-06-27,8931830.0,0
2006-06-28,8931830.0,0
2006-06-29,8931830.0,0
2006-06-30,8931830.0,0
2006-07-03,8931830.0,0
2006-07-05,8931830.0,0
2006-07-06,8931830.0,0
2006-07-07,8931830.0,0
2006-07-10,8931830.0,0
2006-07-11,8931830.0,0
2006-07-12,8931830.0,0
2006-07-13,8931830.0,0
2006-07-14,8931830.0,0
2006-07-17,8931830.0,0
2006-07-18,8931830.0,0
2006-07-19,8931830.0,0
2006-07-20,8931830.0,0
2006-07-21,8931830.0,0
2006-07-24,8931830.0,0
2006-07-25,8931830.0,0
2006-07-26,8931830.0,0
2006-07-27,8931830.0,0
2006-07-28,8931830.0,0
2006-07-31,8931830.0,0
2006-08-01,8931830.0,0
2006-08-02,8931830.0,0
2006-08-03,8931830.0,0
2006-08-04,8931830.0,0
2006-08-07,8931830.0,0
2006-08-08,8931830.0,0
2006-08-09,8931830.0,0
2006-08-10,8931830.0,0
2006-08-11,8931830.0,0
2006-08-14,8931830.0,0
2006-08-15,8931830.0,0
2006-08-16,8931830.0,0
2006-08-17,8931830.0,0
2006-08-18,8931830.0,0
2006-08-21,8931830.0,0
2006-08-22,8931830.0,0
2006-08-23,8931830.0,0
2006-08-24,8931830.0,0
2006-08-25,8931830.0,0
2006-08-28,8931830.0,0
2006-08-29,8931830.0,0
2006-08-30,8931830.0,0
2006-08-31,8931830.0,0
2006-09-01,8931830.0,0
2006-09-05,8931830.0,0
2006-09-06,8931830.0,0
2006-09-07,8931830.0,0
2006-09-08,8931830.0,0
2006-09-11,8931830.0,0
2006-09-12,8931830.0,0
2006-09-13,8931830.0,0
2006-09-14,8931830.0,0
2006-09-15,8931830.0,0
2006-09-18,8931830.0,0
2006-09-19,8931830.0,0
2006-09-20,8931830.0,0
2006-09-21,8931830.0,0
2006-09-22,8931830.0,0
2006-09-25,8931830.0,0
2006-09-26,8931830.0,0
2006-09-27,8931830.0,0
2006-09-28,8931830.0,0
2006-09-29,8931830.0,0
2006-10-02,8931830.0,0
2006-10-03,8931830.0,0
2006-10-04,8931830.0,0
2006-10-05,8931830.0,0
2006-10-06,8931830.0,0
2006-10-09,8931830.0,0
2006-10-10,8931830.0,0
2006-10-11,8931830.0,0
2006-10-12,9178593.0,17924768
2006-10-13,9323371.0,17924768
2006-10-16,9344343.0,17924768
2006-10-17,9028724.0,17924768
2006-10-18,8894521.0,17924768
2006-10-19,8953225.0,17924768
2006-10-20,9012161.0,17924768
2006-10-23,9283757.0,17924768
2006-10-24,9088019.0,17924768
2006-10-25,9270421.0,17924768
2006-10-26,9520669.0,17924768
2006-10-27,9108310.0,17924768
2006-10-30,9277824.0,17924768
2006-10-31,9337980.0,17924768
2006-11-01,8951020.0,17924768
2006-11-02,8971400.0,17924768
2006-11-03,8895812.0,17924768
2006-11-06,9278918.0,17924768
2006-11-07,9463328.0,17924768
2006-11-08,9590414.0,17924768
2006-11-09,9451175.0,17924768
2006-11-10,9578082.0,17924768
2006-11-13,9866384.0,17924768
2006-11-14,10173901.0,17924768
2006-11-15,10293101.0,17924768
2006-11-16,10420152.0,17924768
2006-11-17,10414147.0,17924768
2006-11-20,10471596.0,17924768
2006-11-21,10508019.0,17924768
2006-11-22,10700513.0,17924768
2006-11-24,10636952.0,17924768
2006-11-27,9908955.0,17924768
2006-11-28,9991768.0,17924768
2006-11-29,10191450.0,17924768
2006-11-30,10164742.0,17924768
2006-12-01,9895781.0,17924768
2006-12-04,10298048.0,17924768
2006-12-05,10403804.0,17924768
2006-12-06,10285375.0,17924768
2006-12-07,9889041.0,17924768
2006-12-08,10019121.0,17924768
2006-12-11,10122905.0,17924768
2006-12-12,9937850.0,17924768
2006-12-13,9986587.0,17924768
2006-12-14,10315381.0,17924768
2006-12-15,10389052.0,17924768
2006-12-18,10074401.0,17924768
2006-12-19,9972391.0,17924768
2006-12-20,9857493.0,17924768
2006-12-21,9641984.0,17924768
2006-12-22,9336366.0,17924768
2006-12-26,9448432.0,17924768
2006-12-27,9587636.0,17924768
2006-12-28,9442696.0,17924768
2006-12-29,9463561.0,17924768
2007-01-03,9510703.0,17924768
2007-01-04,10046277.0,17924768
2007-01-05,9896820.0,17924768
2007-01-08,9911447.0,17924768
2007-01-09,10054773.0,17924768
2007-01-10,10404665.0,17924768
2007-01-11,10720463.0,17924768
2007-01-12,10878345.0,17924768
2007-01-16,10850454.0,17924768
2007-01-17,10578194.0,17924768
2007-01-18,9985602.0,17924768
2007-01-19,10040989.0,17924768
2007-01-22,9707821.0,17924768
2007-01-23,9628899.0,17924768
2007-01-24,10100589.0,17924768
2007-01-25,9704864.0,17924768
2007-01-26,9592727.0,17924768
2007-01-29,9613609.0,17924768
2007-01-30,9621281.0,17924768
2007-01-31,9906822.0,17924768
2007-02-01,9853890.0,17924768
2007-02-02,9955667.0,17924768
2007-02-05,9922847.0,17924768
2007-02-06,9876619.0,17924768
2007-02-07,10139916.0,17924768
2007-02-08,10127189.0,17924768
2007-02-09,9731751.0,17924768
2007-02-12,9613017.0,17924768
2007-02-13,9706387.0,17924768
2007-02-14,10192077.0,17924768
2007-02-15,10364406.0,17924768
2007-02-16,10254455.0,17924768
2007-02-20,10482476.0,17924768
2007-02-21,10574125.0,17924768
2007-02-22,10729462.0,17924768
2007-02-23,10609850.0,17924768
2007-02-26,10448993.0,17924768
2007-02-27,9155380.0,17924768
2007-02-28,9239125.0,17924768
2007-03-01,9105818.0,17924768
2007-03-02,8688870.0,17924768
2007-03-05,8481337.0,17924768
2007-03-06,8898984.0,17924768
2007-03-07,8787940.0,17924768
2007-03-08,8961972.0,17924768
2007-03-09,8931769.0,17924768
2007-03-12,9101355.0,17924768
2007-03-13,8565279.0,17924768
2007-03-14,8936339.0,17924768
2007-03-15,8868817.0,17924768
2007-03-16,8843202.0,17924768
2007-03-19,9110622.0,17924768
2007-03-20,9301162.0,17924768
2007-03-21,9833617.0,17924768
2007-03-22,9721659.0,17924768
2007-03-23,9623790.0,17924768
2007-03-26,9735981.0,17924768
2007-03-27,9525993.0,17924768
2007-03-28,9215123.0,17924768
2007-03-29,9241562.0,17924768
2007-03-30,9210750.0,17924768
2007-04-02,9243516.0,17924768
2007-04-03,9600793.0,17924768
2007-04-04,9712643.0,17924768
2007-04-05,9851614.0,17924768
2007-04-09,9772960.0,17924768
2007-04-10,9919011.0,17924768
2007-04-11,9600273.0,17924768
2007-04-12,9822737.0,17924768
2007-04-13,9876583.0,17924768
2007-04-16,10142945.0,17924768
2007-04-17,10204624.0,17924768
2007-04-18,10097040.0,17924768
2007-04-19,10185445.0,17924768
2007-04-20,10348739.0,17924768
2007-04-23,10390630.0,17924768
2007-04-24,10542309.0,17924768
2007-04-25,10958361.0,17924768
2007-04-26,11122426.0,17924768
2007-04-27,11130331.0,17924768
2007-04-30,10686514.0,17924768
2007-05-01,10652439.0,17924768
2007-05-02,10994282.0,17924768
2007-05-03,11108714.0,17924768
2007-05-04,11130905.0,17924768
2007-05-07,11124488.0,17924768
2007-05-08,11189626.0,17924768
2007-05-09,11254998.0,17924768
2007-05-10,10787054.0,17924768
2007-05-11,11194161.0,17924768
2007-05-14,10957984.0,17924768
2007-05-15,10696928.0,17924768
2007-05-16,11003997.0,17924768
2007-05-17,10841635.0,17924768
2007-05-18,11102135.0,17924768
2007-05-21,11309650.0,17924768
2007-05-22,11331985.0,17924768
2007-05-23,11166467.0,17924768
2007-05-24,10680742.0,17924768
2007-05-25,10875871.0,17924768
2007-05-29,11122480.0,17924768
2007-05-30,11386924.0,17924768
2007-05-31,11539607.0,17924768
2007-06-01,11554843.0,17924768
2007-06-04,11650472.0,17924768
2007-06-05,11643732.0,17924768
2007-06-06,11262616.0,17924768
2007-06-07,10732079.0,17924768
2007-06-08,11121924.0,17924768
2007-06-11,11051462.0,17924768
2007-06-12,10846815.0,17924768
2007-06-13,11197137.0,17924768
2007-06-14,11412001.0,17924768
2007-06-15,11721544.0,17924768
2007-06-18,11722153.0,17924768
2007-06-19,11707993.0,17924768
2007-06-20,11370308.0,17924768
2007-06-21,11673774.0,17924768
2007-06-22,11336914.0,17924768
2007-06-25,11186525.0,17924768
2007-06-26,10987632.0,17924768
2007-06-27,11488199.0,17924768
2007-06-28,11467084.0,17924768
2007-06-29,11518366.0,17924768
2007-07-02,11823858.0,17924768
2007-07-03,12023791.0,17924768
2007-07-05,12278161.0,17924768
2007-07-06,12422456.0,17924768
2007-07-09,12438158.0,17924768
2007-07-10,12118022.0,17924768
2007-07-11,12358464.0,17924768
2007-07-12,12920997.0,17924768
2007-07-13,13179455.0,17924768
2007-07-16,13132205.0,17924768
2007-07-17,13424934.0,17924768
2007-07-18,13369027.0,17924768
2007-07-19,13481218.0,17924768
2007-07-20,13256406.0,17924768
2007-07-23,13264615.0,17924768
2007-07-24,12668832.0,17924768
2007-07-25,12715418.0,17924768
2007-07-26,12383738.0,17924768
2007-07-27,11625646.0,17924768
2007-07-30,12025924.0,17924768
2007-07-31,11260985.0,17924768
2007-08-01,11517775.0,17924768
2007-08-02,11828841.0,17924768
2007-08-03,11146983.0,17924768
2007-08-06,11528727.0,17924768
2007-08-07,11767539.0,17924768
2007-08-08,12148368.0,17924768
2007-08-09,11298465.0,17924768
2007-08-10,10986772.0,17924768
2007-08-13,11203823.0,17924768
2007-08-14,10625695.0,17924768
2007-08-15,10013528.0,17924768
2007-08-16,9713504.0,17924768
2007-08-17,10259564.0,17924768
2007-08-20,10400148.0,17924768
2007-08-21,10722991.0,17924768
2007-08-22,11154960.0,17924768
2007-08-23,11057574.0,17924768
2007-08-24,11519101.0,17924768
2007-08-27,11283355.0,17924768
2007-08-28,10471201.0,17924768
2007-08-29,11366060.0,17924768
2007-08-30,11537098.0,17924768
2007-08-31,11917479.0,17924768
2007-09-04,12503637.0,17924768
2007-09-05,12119366.0,17924768
2007-09-06,12083248.0,17924768
2007-09-07,11405440.0,17924768
2007-09-10,11377998.0,17924768
2007-09-11,11888818.0,17924768
2007-09-12,11889696.0,17924768
2007-09-13,12058189.0,17924768
2007-09-14,12081114.0,17924768
2007-09-17,11772683.0,17924768
2007-09-18,12656338.0,17924768
2007-09-19,12748131.0,17924768
2007-09-20,12634542.0,17924768
2007-09-21,12897570.0,17924768
2007-09-24,13067335.0,17924768
2007-09-25,13432230.0,17924768
2007-09-26,13622214.0,17924768
2007-09-27,13821950.0,17924768
2007-09-28,13677799.0,17924768
2007-10-01,14141620.0,17924768
2007-10-02,14142463.0,17924768
2007-10-03,13841452.0,17924768
2007-10-04,13930771.0,17924768
2007-10-05,14771174.0,17924768
2007-10-08,15040332.0,17924768
2007-10-09,15227808.0,17924768
2007-10-10,15331162.0,17924768
2007-10-11,14592608.0,17924768
2007-10-12,15308326.0,17924768
2007-10-15,14948629.0,17924768
2007-10-16,14729840.0,17924768
2007-10-17,15290544.0,17924768
2007-10-18,15479633.0,17924768
2007-10-19,14314541.0,17924768
2007-10-22,14823012.0,17924768
2007-10-23,15745439.0,17924768
2007-10-24,15379827.0,17924768
2007-10-25,14754002.0,17924768
2007-10-26,15480583.0,17924768
2007-10-29,15662053.0,17924768
2007-10-30,15749364.0,17924768
2007-10-31,16411685.0,17924768
2007-11-01,15482142.0,17924768
2007-11-02,15835887.0,17924768
2007-11-05,15522598.0,17924768
2007-11-06,16040391.0,17924768
2007-11-07,14862124.0,17924768
2007-11-08,13500989.0,17924768
2007-11-09,12139890.0,17924768
2007-11-12,11208931.0,17924768
2007-11-13,12590483.0,17924768
2007-11-14,12100455.0,17924768
2007-11-15,11898891.0,17924768
2007-11-16,12222684.0,17924768
2007-11-19,11793763.0,17924768
2007-11-20,11930385.0,17924768
2007-11-21,11501392.0,17924768
2007-11-23,11866663.0,17924768
2007-11-26,11246591.0,17924768
2007-11-27,11916189.0,17924768
2007-11-28,12998002.0,17924768
2007-11-29,13158303.0,17924768
2007-11-30,12854120.0,17924768
2007-12-03,12525057.0,17924768
2007-12-04,12364218.0,17924768
2007-12-05,13024692.0,17924768
2007-12-06,13579302.0,17924768
2007-12-07,13580844.0,17924768
2007-12-10,13738116.0,17924768
2007-12-11,12774767.0,17924768
2007-12-12,13112434.0,17924768
2007-12-13,12893680.0,17924768
2007-12-14,12489692.0,17924768
2007-12-17,11572392.0,17924768
2007-12-18,11678793.0,17924768
2007-12-19,11666407.0,17924768
2007-12-20,12376748.0,17924768
2007-12-21,13103489.0,17924768
2007-12-24,13393154.0,17924768
2007-12-26,13586974.0,17924768
2007-12-27,13091605.0,17924768
2007-12-28,13047726.0,17924768
2007-12-31,12588511.0,17924768
2008-01-02,11985934.0,17924768
2008-01-03,12130623.0,17924768
2008-01-04,10529421.0,17924768
2008-01-07,10374820.0,17924768
2008-01-08,9562738.0,17924768
2008-01-09,9649872.0,0
2008-01-10,9649872.0,0
2008-01-11,9649872.0,0
2008-01-14,9649872.0,0
2008-01-15,9649872.0,0
2008-01-16,9649872.0,0
2008-01-17,9649872.0,0
2008-01-18,9649872.0,0
2008-01-22,9649872.0,0
2008-01-23,9649872.0,0
2008-01-24,9649872.0,0
2008-01-25,9649872.0,0
2008-01-28,9649872.0,0
2008-01-29,9649872.0,0
2008-01-30,9649872.0,0
2008-01-31,9649872.0,0
2008-02-01,9649872.0,0
2008-02-04,9649872.0,0
2008-02-05,9649872.0,0
2008-02-06,9649872.0,0
2008-02-07,9649872.0,0
2008-02-08,9649872.0,0
2008-02-11,9649872.0,0
2008-02-12,9649872.0,0
2008-02-13,9649872.0,0
2008-02-14,9649872.0,0
2008-02-15,9649872.0,0
2008-02-19,9649872.0,0
2008-02-20,9649872.0,0
2008-02-21,9649872.0,0
2008-02-22,9649872.0,0
2008-02-25,9649872.0,0
2008-02-26,9649872.0,0
2008-02-27,9649872.0,0
2008-02-28,9649872.0,0
2008-02-29,9649872.0,0
2008-03-03,9649872.0,0
2008-03-04,9649872.0,0
2008-03-05,9649872.0,0
2008-03-06,9649872.0,0
2008-03-07,9649872.0,0
2008-03-10,9649872.0,0
2008-03-11,9649872.0,0
2008-03-12,9649872.0,0
2008-03-13,9649872.0,0
2008-03-14,9649872.0,0
2008-03-17,9649872.0,0
2008-03-18,9649872.0,0
2008-03-19,9649872.0,0
2008-03-20,9649872.0,0
2008-03-24,9649872.0,0
2008-03-25,9649872.0,0
2008-03-26,9649872.0,0
2008-03-27,9649872.0,0
2008-03-28,9649872.0,0
2008-03-31,9649872.0,0
2008-04-01,9649872.0,0
2008-04-02,9649872.0,0
2008-04-03,9649872.0,0
2008-04-04,9649872.0,0
2008-04-07,9649872.0,0
2008-04-08,9649872.0,0
2008-04-09,9649872.0,0
2008-04-10,9649872.0,0
2008-04-11,9649872.0,0
2008-04-14,9649872.0,0
2008-04-15,9649872.0,0
2008-04-16,9649872.0,0
2008-04-17,9649872.0,0
2008-04-18,9649872.0,0
2008-04-21,9649872.0,0
2008-04-22,9649872.0,0
2008-04-23,9649872.0,0
2008-04-24,9649872.0,0
2008-04-25,9649872.0,0
2008-04-28,9649872.0,0
2008-04-29,9649872.0,0
2008-04-30,9649872.0,0
2008-05-01,9649872.0,0
2008-05-02,9649872.0,0
2008-05-05,9649872.0,0
2008-05-06,9649872.0,0
2008-05-07,9649872.0,0
2008-05-08,9649872.0,0
2008-05-09,9722417.0,18390958
2008-05-12,10252573.0,18390958
2008-05-13,10331636.0,18390958
2008-05-14,10259984.0,18390958
2008-05-15,10796596.0,18390958
2008-05-16,10820008.0,18390958
2008-05-19,10583849.0,18390958
2008-05-20,10338385.0,18390958
2008-05-21,9649846.0,18390958
2008-05-22,9749746.0,18390958
2008-05-23,9656761.0,18390958
2008-05-27,10165400.0,18390958
2008-05-28,10287387.0,18390958
2008-05-29,10560732.0,18390958
2008-05-30,10762297.0,18390958
2008-06-02,10365953.0,18390958
2008-06-03,10193575.0,18390958
2008-06-04,10583353.0,18390958
2008-06-05,11084948.0,18390958
2008-06-06,10082401.0,18390958
2008-06-09,9919660.0,18390958
2008-06-10,9776983.0,18390958
2008-06-11,9067717.0,18390958
2008-06-12,9094310.0,18390958
2008-06-13,9638775.0,18390958
2008-06-16,9893563.0,18390958
2008-06-17,9733120.0,18390958
2008-06-18,9418046.0,18390958
2008-06-19,9857131.0,18390958
2008-06-20,9056333.0,18390958
2008-06-23,8842207.0,18390958
2008-06-24,8704845.0,18390958
2008-06-25,9126807.0,18390958
2008-06-26,8019543.0,18390958
2008-06-27,8017685.0,18390958
2008-06-30,7762897.0,18390958
2008-07-01,8091028.0,18390958
2008-07-02,7506288.0,18390958
2008-07-03,7619344.0,0
2008-07-07,7619344.0,0
2008-07-08,7619344.0,0
2008-07-09,7619344.0,0
2008-07-10,7619344.0,0
2008-07-11,7619344.0,0
2008-07-14,7619344.0,0
2008-07-15,7619344.0,0
2008-07-16,7619344.0,0
2008-07-17,7619344.0,0
