Date,equity,cash,is_month_start,rebalanced,rebalance_reason,sso_close,sso_shares,sso_weight,sso_signal_today,sso_pending_intent,sso_pending_reason,sso_pending_delta,sso_executed_intent,sso_exec_side,sso_exec_shares,sso_exec_price,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price,tlt_close,tlt_shares,tlt_weight,tlt_signal_today,tlt_pending_intent,tlt_pending_reason,tlt_pending_delta,tlt_executed_intent,tlt_exec_side,tlt_exec_shares,tlt_exec_price
2007-04-24,10027848,7000073,False,False,,4.93228,0,0.0,hold,,,0.0,,,0,0.0,1.278249,0,0.0,hold,,,0.0,,,0,0.0,67.730003,22267,0.1504,hold,,,0.0,,,0,0.0,48.651543,31235,0.1515,hold,,,0.0,,,0,0.0
2007-04-25,10026106,7000073,False,False,,5.017597,0,0.0,hold,,,0.0,,,0,0.0,1.315035,0,0.0,hold,,,0.0,,,0,0.0,67.889999,22267,0.1508,hold,,,0.0,,,0,0.0,48.48172,31235,0.151,hold,,,0.0,,,0,0.0
2007-04-26,9992440,7000073,False,False,,5.033591,0,0.0,hold,,,0.0,,,0,0.0,1.328794,0,0.0,hold,,,0.0,,,0,0.0,66.870003,22267,0.149,hold,,,0.0,,,0,0.0,48.13105,31235,0.1505,hold,,,0.0,,,0,0.0
2007-04-27,10007463,7000073,False,False,,5.01653,0,0.0,hold,,,0.0,,,0,0.0,1.330242,0,0.0,hold,,,0.0,,,0,0.0,67.559998,22267,0.1503,hold,,,0.0,,,0,0.0,48.120117,31235,0.1502,hold,,,0.0,,,0,0.0
2007-04-30,10012742,7000073,False,False,,4.946675,0,0.0,hold,,,0.0,,,0,0.0,1.295483,0,0.0,hold,,,0.0,,,0,0.0,67.089996,22267,0.1492,hold,,,0.0,,,0,0.0,48.624168,31235,0.1517,hold,,,0.0,,,0,0.0
2007-05-01,10004934,7000073,True,False,,4.958941,0,0.0,hold,,,0.0,,,0,0.0,1.303449,0,0.0,hold,,,0.0,,,0,0.0,66.690002,22267,0.1484,hold,,,0.0,,,0,0.0,48.659344,31235,0.1519,hold,,,0.0,,,0,0.0
2007-05-02,10003408,7000073,False,False,,5.019197,0,0.0,hold,,,0.0,,,0,0.0,1.320104,0,0.0,hold,,,0.0,,,0,0.0,66.660004,22267,0.1484,hold,,,0.0,,,0,0.0,48.631886,31235,0.1518,hold,,,0.0,,,0,0.0
2007-05-03,10018453,7000073,False,False,,5.064521,0,0.0,hold,,,0.0,,,0,0.0,1.330242,0,0.0,hold,,,0.0,,,0,0.0,67.489998,22267,0.15,hold,,,0.0,,,0,0.0,48.521873,31235,0.1513,hold,,,0.0,,,0,0.0
2007-05-04,10040224,7000073,False,False,,5.100244,0,0.0,hold,,,0.0,,,0,0.0,1.333429,0,0.0,hold,,,0.0,,,0,0.0,68.190002,22267,0.1512,hold,,,0.0,,,0,0.0,48.719852,31235,0.1516,hold,,,0.0,,,0,0.0
2007-05-07,10045682,7000073,False,False,,5.103444,0,0.0,hold,,,0.0,,,0,0.0,1.330387,0,0.0,hold,,,0.0,,,0,0.0,68.25,22267,0.1513,hold,,,0.0,,,0,0.0,48.851814,31235,0.1519,hold,,,0.0,,,0,0.0
2007-05-08,10034006,7000073,False,False,,5.097577,0,0.0,hold,,,0.0,,,0,0.0,1.329662,0,0.0,hold,,,0.0,,,0,0.0,67.879997,22267,0.1506,hold,,,0.0,,,0,0.0,48.741787,31235,0.1517,hold,,,0.0,,,0,0.0
2007-05-09,10018423,7000073,False,False,,5.131173,0,0.0,hold,,,0.0,,,0,0.0,1.339511,0,0.0,hold,,,0.0,,,0,0.0,67.449997,22267,0.1499,hold,,,0.0,,,0,0.0,48.549419,31235,0.1514,hold,,,0.0,,,0,0.0
2007-05-10,9989742,7000073,False,False,,5.014929,0,0.0,hold,,,0.0,,,0,0.0,1.305911,0,0.0,hold,,,0.0,,,0,0.0,66.0,22267,0.1471,hold,,,0.0,,,0,0.0,48.664886,31235,0.1522,hold,,,0.0,,,0,0.0
2007-05-11,9994437,7000073,False,False,,5.093313,0,0.0,hold,,,0.0,,,0,0.0,1.336614,0,0.0,hold,,,0.0,,,0,0.0,66.449997,22267,0.148,hold,,,0.0,,,0,0.0,48.494377,31235,0.1516,hold,,,0.0,,,0,0.0
2007-05-14,9986702,7000073,False,False,,5.074649,0,0.0,hold,,,0.0,,,0,0.0,1.317352,0,0.0,hold,,,0.0,,,0,0.0,66.279999,22267,0.1478,hold,,,0.0,,,0,0.0,48.367943,31235,0.1513,hold,,,0.0,,,0,0.0
2007-05-15,9991975,7000073,False,False,,5.060786,0,0.0,hold,,,0.0,,,0,0.0,1.29838,0,0.0,hold,,,0.0,,,0,0.0,66.540001,22267,0.1483,hold,,,0.0,,,0,0.0,48.35141,31235,0.1511,hold,,,0.0,,,0,0.0
2007-05-16,9970014,7000073,False,False,,5.141835,0,0.0,hold,,,0.0,,,0,0.0,1.322566,0,0.0,hold,,,0.0,,,0,0.0,65.599998,22267,0.1465,hold,,,0.0,,,0,0.0,48.318424,31235,0.1514,hold,,,0.0,,,0,0.0
2007-05-17,9951807,7000073,False,False,,5.129039,0,0.0,hold,,,0.0,,,0,0.0,1.308374,0,0.0,hold,,,0.0,,,0,0.0,65.059998,22267,0.1456,hold,,,0.0,,,0,0.0,48.120483,31235,0.151,hold,,,0.0,,,0,0.0
2007-05-18,9952088,7000073,False,False,,5.206356,0,0.0,hold,,,0.0,,,0,0.0,1.329808,0,0.0,hold,,,0.0,,,0,0.0,65.519997,22267,0.1466,hold,,,0.0,,,0,0.0,47.801548,31235,0.15,hold,,,0.0,,,0,0.0
2007-05-21,9959894,7000073,False,False,,5.19889,0,0.0,hold,,,0.0,,,0,0.0,1.348346,0,0.0,hold,,,0.0,,,0,0.0,65.669998,22267,0.1468,hold,,,0.0,,,0,0.0,47.944523,31235,0.1504,hold,,,0.0,,,0,0.0
2007-05-22,9941700,7000073,False,False,,5.207954,0,0.0,hold,,,0.0,,,0,0.0,1.349938,0,0.0,hold,,,0.0,,,0,0.0,65.199997,22267,0.146,hold,,,0.0,,,0,0.0,47.697086,31235,0.1499,hold,,,0.0,,,0,0.0
2007-05-23,9944977,7000073,False,False,,5.202086,0,0.0,hold,,,0.0,,,0,0.0,1.338063,0,0.0,hold,,,0.0,,,0,0.0,65.540001,22267,0.1467,hold,,,0.0,,,0,0.0,47.559616,31235,0.1494,hold,,,0.0,,,0,0.0
2007-05-24,9928759,7000073,False,False,,5.092247,0,0.0,hold,,,0.0,,,0,0.0,1.300263,0,0.0,hold,,,0.0,,,0,0.0,64.75,22267,0.1452,hold,,,0.0,,,0,0.0,47.603584,31235,0.1498,hold,,,0.0,,,0,0.0
2007-05-25,9929555,7000073,False,False,,5.132239,0,0.0,hold,,,0.0,,,0,0.0,1.314167,0,0.0,hold,,,0.0,,,0,0.0,64.940002,22267,0.1456,hold,,,0.0,,,0,0.0,47.493618,31235,0.1494,hold,,,0.0,,,0,0.0
2007-05-29,9932277,7000073,False,False,,5.171697,0,0.0,hold,,,0.0,,,0,0.0,1.330967,0,0.0,hold,,,0.0,,,0,0.0,65.07,22267,0.1459,hold,,,0.0,,,0,0.0,47.488098,31235,0.1493,hold,,,0.0,,,0,0.0
2007-05-30,9927576,7000073,False,False,,5.257011,0,0.0,hold,,,0.0,,,0,0.0,1.354573,0,0.0,hold,,,0.0,,,0,0.0,64.720001,22267,0.1452,hold,,,0.0,,,0,0.0,47.587097,31235,0.1497,hold,,,0.0,,,0,0.0
2007-05-31,9943087,7000073,False,False,,5.251678,0,0.0,hold,,,0.0,,,0,0.0,1.371663,0,0.0,hold,,,0.0,,,0,0.0,65.540001,22267,0.1468,hold,,,0.0,,,0,0.0,47.499111,31235,0.1492,hold,,,0.0,,,0,0.0
2007-06-01,9955334,7000073,True,False,,5.292736,0,0.0,hold,,,0.0,,,0,0.0,1.370504,0,0.0,hold,,,0.0,,,0,0.0,66.440002,22267,0.1486,hold,,,0.0,,,0,0.0,47.249607,31235,0.1482,hold,,,0.0,,,0,0.0
2007-06-04,9964284,7000073,False,False,,5.29327,0,0.0,hold,,,0.0,,,0,0.0,1.374415,0,0.0,hold,,,0.0,,,0,0.0,66.540001,22267,0.1487,hold,,,0.0,,,0,0.0,47.46487,31235,0.1488,hold,,,0.0,,,0,0.0
2007-06-05,9951188,7000073,False,False,,5.251143,0,0.0,hold,,,0.0,,,0,0.0,1.376298,0,0.0,hold,,,0.0,,,0,0.0,66.370003,22267,0.1485,hold,,,0.0,,,0,0.0,47.166782,31235,0.148,hold,,,0.0,,,0,0.0
2007-06-06,9951389,7000073,False,False,,5.134371,0,0.0,hold,,,0.0,,,0,0.0,1.34487,0,0.0,hold,,,0.0,,,0,0.0,66.410004,22267,0.1486,hold,,,0.0,,,0,0.0,47.144688,31235,0.148,hold,,,0.0,,,0,0.0
2007-06-07,9899401,7000073,False,False,,4.960542,0,0.0,hold,,,0.0,,,0,0.0,1.299973,0,0.0,hold,,,0.0,,,0,0.0,65.260002,22267,0.1468,hold,,,0.0,,,0,0.0,46.300091,31235,0.1461,hold,,,0.0,,,0,0.0
2007-06-08,9875035,7000073,False,False,,5.070917,0,0.0,hold,,,0.0,,,0,0.0,1.334876,0,0.0,hold,,,0.0,,,0,0.0,64.220001,22267,0.1448,hold,,,0.0,,,0,0.0,46.261433,31235,0.1463,hold,,,0.0,,,0,0.0
2007-06-11,9881584,7000073,False,False,,5.100244,0,0.0,hold,,,0.0,,,0,0.0,1.329518,0,0.0,hold,,,0.0,,,0,0.0,64.699997,22267,0.1458,hold,,,0.0,,,0,0.0,46.128922,31235,0.1458,hold,,,0.0,,,0,0.0
2007-06-12,9847361,7000073,False,False,,4.974938,0,0.0,hold,,,0.0,,,0,0.0,1.311559,0,0.0,hold,,,0.0,,,0,0.0,64.099998,22267,0.1449,hold,,,0.0,,,0,0.0,45.460979,31235,0.1442,hold,,,0.0,,,0,0.0
2007-06-13,9873833,7000073,False,False,,5.129571,0,0.0,hold,,,0.0,,,0,0.0,1.337484,0,0.0,hold,,,0.0,,,0,0.0,64.529999,22267,0.1455,hold,,,0.0,,,0,0.0,46.001945,31235,0.1455,hold,,,0.0,,,0,0.0
2007-06-14,9871771,7000073,False,False,,5.185559,0,0.0,hold,,,0.0,,,0,0.0,1.361091,0,0.0,hold,,,0.0,,,0,0.0,64.599998,22267,0.1457,hold,,,0.0,,,0,0.0,45.886017,31235,0.1452,hold,,,0.0,,,0,0.0
2007-06-15,9887166,7000073,False,False,,5.243681,0,0.0,hold,,,0.0,,,0,0.0,1.386725,0,0.0,hold,,,0.0,,,0,0.0,64.849998,22267,0.146,hold,,,0.0,,,0,0.0,46.200684,31235,0.146,hold,,,0.0,,,0,0.0
2007-06-18,9886463,7000073,False,False,,5.23088,0,0.0,hold,,,0.0,,,0,0.0,1.385277,0,0.0,hold,,,0.0,,,0,0.0,64.949997,22267,0.1463,hold,,,0.0,,,0,0.0,46.106884,31235,0.1457,hold,,,0.0,,,0,0.0
2007-06-19,9911712,7000073,False,False,,5.253813,0,0.0,hold,,,0.0,,,0,0.0,1.383538,0,0.0,hold,,,0.0,,,0,0.0,65.480003,22267,0.1471,hold,,,0.0,,,0,0.0,46.537422,31235,0.1467,hold,,,0.0,,,0,0.0
2007-06-20,9882842,7000073,False,False,,5.109309,0,0.0,hold,,,0.0,,,0,0.0,1.358773,0,0.0,hold,,,0.0,,,0,0.0,64.709999,22267,0.1458,hold,,,0.0,,,0,0.0,46.162045,31235,0.1459,hold,,,0.0,,,0,0.0
2007-06-21,9872605,7000073,False,False,,5.170628,0,0.0,hold,,,0.0,,,0,0.0,1.384264,0,0.0,hold,,,0.0,,,0,0.0,64.559998,22267,0.1456,hold,,,0.0,,,0,0.0,45.941261,31235,0.1453,hold,,,0.0,,,0,0.0
2007-06-22,9886814,7000073,False,False,,5.075181,0,0.0,hold,,,0.0,,,0,0.0,1.35718,0,0.0,hold,,,0.0,,,0,0.0,64.779999,22267,0.1459,hold,,,0.0,,,0,0.0,46.239315,31235,0.1461,hold,,,0.0,,,0,0.0
2007-06-25,9886952,7000073,False,False,,5.023994,0,0.0,hold,,,0.0,,,0,0.0,1.350518,0,0.0,hold,,,0.0,,,0,0.0,64.43,22267,0.1451,hold,,,0.0,,,0,0.0,46.493259,31235,0.1469,hold,,,0.0,,,0,0.0
2007-06-26,9869261,7000073,False,False,,4.933243,0,0.0,hold,,,0.0,,,0,0.0,1.335311,0,0.0,hold,,,0.0,,,0,0.0,63.619999,22267,0.1435,hold,,,0.0,,,0,0.0,46.504292,31235,0.1472,hold,,,0.0,,,0,0.0
2007-06-27,9871754,7000073,False,False,,5.070679,0,0.0,hold,,,0.0,,,0,0.0,1.365725,0,0.0,hold,,,0.0,,,0,0.0,63.669998,22267,0.1436,hold,,,0.0,,,0,0.0,46.548466,31235,0.1473,hold,,,0.0,,,0,0.0
2007-06-28,9884547,7000073,False,False,,5.05945,0,0.0,hold,,,0.0,,,0,0.0,1.369201,0,0.0,hold,,,0.0,,,0,0.0,64.260002,22267,0.1448,hold,,,0.0,,,0,0.0,46.537422,31235,0.1471,hold,,,0.0,,,0,0.0
2007-06-29,9899771,7000073,False,False,,5.053567,0,0.0,hold,,,0.0,,,0,0.0,1.377745,0,0.0,hold,,,0.0,,,0,0.0,64.269997,22267,0.1446,hold,,,0.0,,,0,0.0,47.0177,31235,0.1483,hold,,,0.0,,,0,0.0
2007-07-02,9924191,7000073,True,False,,5.153568,0,0.0,hold,,,0.0,,,0,0.0,1.39527,0,0.0,hold,,,0.0,,,0,0.0,65.019997,22267,0.1459,hold,,,0.0,,,0,0.0,47.264877,31235,0.1488,hold,,,0.0,,,0,0.0
2007-07-03,9908956,7000073,False,False,,5.179773,0,0.0,hold,,,0.0,,,0,0.0,1.411345,0,0.0,hold,,,0.0,,,0,0.0,64.739998,22267,0.1455,hold,,,0.0,,,0,0.0,46.976719,31235,0.1481,hold,,,0.0,,,0,0.0
2007-07-05,9885387,7000073,False,False,,5.167474,0,0.0,hold,,,0.0,,,0,0.0,1.427421,0,0.0,hold,,,0.0,,,0,0.0,64.419998,22267,0.1451,hold,,,0.0,,,0,0.0,46.450275,31235,0.1468,hold,,,0.0,,,0,0.0
2007-07-06,9891526,7000073,False,False,,5.222019,0,0.0,hold,,,0.0,,,0,0.0,1.444656,0,0.0,hold,,,0.0,,,0,0.0,64.959999,22267,0.1462,hold,,,0.0,,,0,0.0,46.261852,31235,0.1461,hold,,,0.0,,,0,0.0
2007-07-09,9906071,7000073,False,False,,5.223623,0,0.0,hold,,,0.0,,,0,0.0,1.445959,0,0.0,hold,,,0.0,,,0,0.0,65.379997,22267,0.147,hold,,,0.0,,,0,0.0,46.428104,31235,0.1464,hold,,,0.0,,,0,0.0
2007-07-10,9935771,7000073,False,False,,5.064799,0,0.0,hold,,,0.0,,,0,0.0,1.422352,0,0.0,hold,,,0.0,,,0,0.0,65.610001,22267,0.147,hold,,,0.0,,,0,0.0,47.214985,31235,0.1484,hold,,,0.0,,,0,0.0
2007-07-11,9916753,7000073,False,False,,5.150896,0,0.0,hold,,,0.0,,,0,0.0,1.446394,0,0.0,hold,,,0.0,,,0,0.0,65.440002,22267,0.1469,hold,,,0.0,,,0,0.0,46.727322,31235,0.1472,hold,,,0.0,,,0,0.0
2007-07-12,9924650,7000073,False,False,,5.32416,0,0.0,hold,,,0.0,,,0,0.0,1.483759,0,0.0,hold,,,0.0,,,0,0.0,66.019997,22267,0.1481,hold,,,0.0,,,0,0.0,46.566658,31235,0.1466,hold,,,0.0,,,0,0.0
2007-07-13,9928853,7000073,False,False,,5.356247,0,0.0,hold,,,0.0,,,0,0.0,1.505628,0,0.0,hold,,,0.0,,,0,0.0,66.029999,22267,0.1481,hold,,,0.0,,,0,0.0,46.694088,31235,0.1469,hold,,,0.0,,,0,0.0
2007-07-16,9938197,7000073,False,False,,5.347156,0,0.0,hold,,,0.0,,,0,0.0,1.504035,0,0.0,hold,,,0.0,,,0,0.0,65.82,22267,0.1475,hold,,,0.0,,,0,0.0,47.142963,31235,0.1482,hold,,,0.0,,,0,0.0
2007-07-17,9933523,7000073,False,False,,5.336995,0,0.0,hold,,,0.0,,,0,0.0,1.519097,0,0.0,hold,,,0.0,,,0,0.0,65.75,22267,0.1474,hold,,,0.0,,,0,0.0,47.043213,31235,0.1479,hold,,,0.0,,,0,0.0
2007-07-18,9958434,7000073,False,False,,5.322019,0,0.0,hold,,,0.0,,,0,0.0,1.52069,0,0.0,hold,,,0.0,,,0,0.0,66.620003,22267,0.149,hold,,,0.0,,,0,0.0,47.220535,31235,0.1481,hold,,,0.0,,,0,0.0
2007-07-19,9966772,7000073,False,False,,5.354642,0,0.0,hold,,,0.0,,,0,0.0,1.527353,0,0.0,hold,,,0.0,,,0,0.0,67.010002,22267,0.1497,hold,,,0.0,,,0,0.0,47.209457,31235,0.148,hold,,,0.0,,,0,0.0
2007-07-20,9992792,7000073,False,False,,5.240202,0,0.0,hold,,,0.0,,,0,0.0,1.514462,0,0.0,hold,,,0.0,,,0,0.0,67.580002,22267,0.1506,hold,,,0.0,,,0,0.0,47.636166,31235,0.1489,hold,,,0.0,,,0,0.0
2007-07-23,9987920,7000073,False,False,,5.279239,0,0.0,hold,,,0.0,,,0,0.0,1.512001,0,0.0,hold,,,0.0,,,0,0.0,67.470001,22267,0.1504,hold,,,0.0,,,0,0.0,47.558586,31235,0.1487,hold,,,0.0,,,0,0.0
2007-07-24,9993460,7000073,False,False,,5.103302,0,0.0,hold,,,0.0,,,0,0.0,1.47087,0,0.0,hold,,,0.0,,,0,0.0,67.470001,22267,0.1503,hold,,,0.0,,,0,0.0,47.735947,31235,0.1492,hold,,,0.0,,,0,0.0
2007-07-25,9983709,7000073,False,False,,5.11774,0,0.0,hold,,,0.0,,,0,0.0,1.472898,0,0.0,hold,,,0.0,,,0,0.0,66.900002,22267,0.1492,hold,,,0.0,,,0,0.0,47.830135,31235,0.1496,hold,,,0.0,,,0,0.0
2007-07-26,9968339,7000073,False,False,,4.874417,0,0.0,hold,,,0.0,,,0,0.0,1.440311,0,0.0,hold,,,0.0,,,0,0.0,65.650002,22267,0.1466,hold,,,0.0,,,0,0.0,48.229153,31235,0.1511,hold,,,0.0,,,0,0.0
2007-07-27,9967321,7000073,False,False,,4.697411,0,0.0,hold,,,0.0,,,0,0.0,1.382959,0,0.0,hold,,,0.0,,,0,0.0,65.410004,22267,0.1461,hold,,,0.0,,,0,0.0,48.367668,31235,0.1516,hold,,,0.0,,,0,0.0
2007-07-30,9971011,7000073,False,False,,4.823616,0,0.0,hold,,,0.0,,,0,0.0,1.421918,0,0.0,hold,,,0.0,,,0,0.0,65.769997,22267,0.1469,hold,,,0.0,,,0,0.0,48.229153,31235,0.1511,hold,,,0.0,,,0,0.0
2007-07-31,9982361,7000073,False,False,,4.697944,0,0.0,hold,,,0.0,,,0,0.0,1.36138,0,0.0,hold,,,0.0,,,0,0.0,65.790001,22267,0.1468,hold,,,0.0,,,0,0.0,48.578259,31235,0.152,hold,,,0.0,,,0,0.0
2007-08-01,9982193,7000073,True,False,,4.761047,0,0.0,hold,,,0.0,,,0,0.0,1.37789,0,0.0,hold,,,0.0,,,0,0.0,65.93,22267,0.1471,hold,,,0.0,,,0,0.0,48.473091,31235,0.1517,hold,,,0.0,,,0,0.0
2007-08-02,9985126,7000073,False,False,,4.82736,0,0.0,hold,,,0.0,,,0,0.0,1.405119,0,0.0,hold,,,0.0,,,0,0.0,65.889999,22267,0.1469,hold,,,0.0,,,0,0.0,48.595497,31235,0.152,hold,,,0.0,,,0,0.0
2007-08-03,10013018,7000073,False,False,,4.556232,0,0.0,hold,,,0.0,,,0,0.0,1.349359,0,0.0,hold,,,0.0,,,0,0.0,66.690002,22267,0.1483,hold,,,0.0,,,0,0.0,48.918156,31235,0.1526,hold,,,0.0,,,0,0.0
2007-08-06,9998112,7000073,False,False,,4.73538,0,0.0,hold,,,0.0,,,0,0.0,1.375863,0,0.0,hold,,,0.0,,,0,0.0,66.519997,22267,0.1481,hold,,,0.0,,,0,0.0,48.562149,31235,0.1517,hold,,,0.0,,,0,0.0
2007-08-07,9996005,7000073,False,False,,4.823616,0,0.0,hold,,,0.0,,,0,0.0,1.392807,0,0.0,hold,,,0.0,,,0,0.0,66.480003,22267,0.1481,hold,,,0.0,,,0,0.0,48.523193,31235,0.1516,hold,,,0.0,,,0,0.0
2007-08-08,9984043,7000073,False,False,,4.959981,0,0.0,hold,,,0.0,,,0,0.0,1.433649,0,0.0,hold,,,0.0,,,0,0.0,66.769997,22267,0.1489,hold,,,0.0,,,0,0.0,47.93351,31235,0.15,hold,,,0.0,,,0,0.0
2007-08-09,9956958,7000073,False,False,,4.676019,0,0.0,hold,,,0.0,,,0,0.0,1.362104,0,0.0,hold,,,0.0,,,0,0.0,65.459999,22267,0.1464,hold,,,0.0,,,0,0.0,48.000233,31235,0.1506,hold,,,0.0,,,0,0.0
2007-08-10,9978198,7000073,False,False,,4.609709,0,0.0,hold,,,0.0,,,0,0.0,1.33647,0,0.0,hold,,,0.0,,,0,0.0,66.57,22267,0.1486,hold,,,0.0,,,0,0.0,47.888935,31235,0.1499,hold,,,0.0,,,0,0.0
2007-08-13,9975640,7000073,False,False,,4.655698,0,0.0,hold,,,0.0,,,0,0.0,1.353849,0,0.0,hold,,,0.0,,,0,0.0,66.260002,22267,0.1479,hold,,,0.0,,,0,0.0,48.028049,31235,0.1504,hold,,,0.0,,,0,0.0
2007-08-14,9980305,7000073,False,False,,4.501152,0,0.0,hold,,,0.0,,,0,0.0,1.310691,0,0.0,hold,,,0.0,,,0,0.0,66.290001,22267,0.1479,hold,,,0.0,,,0,0.0,48.156002,31235,0.1507,hold,,,0.0,,,0,0.0
2007-08-15,9971356,7000073,False,False,,4.389384,0,0.0,hold,,,0.0,,,0,0.0,1.262173,0,0.0,hold,,,0.0,,,0,0.0,66.129997,22267,0.1477,hold,,,0.0,,,0,0.0,47.98357,31235,0.1503,hold,,,0.0,,,0,0.0
2007-08-16,9954532,7000073,False,False,,4.435909,0,0.0,hold,,,0.0,,,0,0.0,1.233208,0,0.0,hold,,,0.0,,,0,0.0,64.68,22267,0.1447,hold,,,0.0,,,0,0.0,48.478626,31235,0.1521,hold,,,0.0,,,0,0.0
2007-08-17,9955800,7000073,False,False,,4.6188,0,0.0,hold,,,0.0,,,0,0.0,1.277091,0,0.0,hold,,,0.0,,,0,0.0,65.010002,22267,0.1454,hold,,,0.0,,,0,0.0,48.283947,31235,0.1515,hold,,,0.0,,,0,0.0
2007-08-20,9959117,7000073,False,False,,4.607034,0,0.0,hold,,,0.0,,,0,0.0,1.285345,0,0.0,hold,,,0.0,,,0,0.0,65.120003,22267,0.1456,hold,,,0.0,,,0,0.0,48.311752,31235,0.1515,hold,,,0.0,,,0,0.0
2007-08-21,9965303,7000073,False,False,,4.62468,0,0.0,hold,,,0.0,,,0,0.0,1.321552,0,0.0,hold,,,0.0,,,0,0.0,65.07,22267,0.1454,hold,,,0.0,,,0,0.0,48.545425,31235,0.1522,hold,,,0.0,,,0,0.0
2007-08-22,9970218,7000073,False,False,,4.724683,0,0.0,hold,,,0.0,,,0,0.0,1.352401,0,0.0,hold,,,0.0,,,0,0.0,65.400002,22267,0.1461,hold,,,0.0,,,0,0.0,48.467537,31235,0.1518,hold,,,0.0,,,0,0.0
