Date,Open,High,Low,Close,open_pct,high_pct,low_pct,close_pct
2010-05-13,15.113345,15.18745,14.798901,15.079297,1.4,1.89,-0.71,1.17
2010-05-14,15.405757,15.826351,15.389734,15.644094,2.16,4.95,2.06,3.75
2010-05-17,15.588016,15.90246,15.509906,15.517918,-0.36,1.65,-0.86,-0.81
2010-05-18,15.632072,16.036643,15.622058,15.986572,0.74,3.34,0.67,3.02
2010-05-19,15.984573,16.299017,15.978565,16.114758,-0.01,1.95,-0.05,0.8
2010-05-20,16.643499,16.833768,16.513315,16.775686,3.28,4.46,2.47,4.1
2010-05-21,17.218315,17.248358,16.685562,16.821754,2.64,2.82,-0.54,0.27
2010-05-24,16.927905,16.939923,16.627481,16.699583,0.63,0.7,-1.15,-0.73
2010-05-25,17.240351,17.284413,16.811745,16.879841,3.24,3.5,0.67,1.08
2010-05-26,16.709598,16.79572,16.50531,16.7817,-1.01,-0.5,-2.22,-0.58
2010-05-27,16.252957,16.303027,15.98658,16.010614,-3.15,-2.85,-4.74,-4.59
2010-05-28,16.168835,16.236931,16.046663,16.154816,0.99,1.41,0.23,0.9
2010-06-01,16.543361,16.589426,16.206885,16.38714,2.41,2.69,0.32,1.44
2010-06-02,16.345078,16.469254,16.022622,16.054668,-0.26,0.5,-2.22,-2.03
2010-06-03,15.84037,16.062685,15.79631,15.84638,-1.33,0.05,-1.61,-1.3
2010-06-04,16.415186,16.741647,16.333071,16.703594,3.59,5.65,3.07,5.41
2010-06-07,16.625476,16.947931,16.537351,16.947931,-0.47,1.46,-1.0,1.46
2010-06-08,16.747656,16.919899,16.689573,16.789715,-1.18,-0.17,-1.52,-0.93
2010-06-09,16.639501,16.80173,16.543365,16.751659,-0.89,0.07,-1.47,-0.23
2010-06-10,16.503309,16.515326,16.108752,16.130783,-1.48,-1.41,-3.84,-3.71
2010-06-11,16.45524,16.651516,16.299018,16.551374,2.01,3.23,1.04,2.61
2010-06-14,16.182852,16.413176,16.158818,16.393148,-2.23,-0.83,-2.37,-0.96
2010-06-15,16.451234,16.475269,16.096734,16.222912,0.35,0.5,-1.81,-1.04
2010-06-16,16.4272,16.467257,16.222912,16.39916,1.26,1.51,0.0,1.09
2010-06-17,16.459243,16.793715,16.447226,16.687565,0.37,2.41,0.29,1.76
2010-06-18,16.71961,16.773685,16.603445,16.643501,0.19,0.52,-0.5,-0.26
2010-06-21,16.200876,16.589425,16.200876,16.539354,-2.66,-0.32,-2.66,-0.63
2010-06-22,16.637501,16.935922,16.607458,16.93392,0.59,2.4,0.41,2.39
2010-06-23,16.943928,17.260375,16.943928,17.18627,0.06,1.93,0.06,1.49
2010-06-24,17.192278,17.280403,16.867821,16.961954,0.03,0.55,-1.85,-1.31
2010-06-25,16.857808,17.196287,16.857808,17.108162,-0.61,1.38,-0.61,0.86
2010-06-28,17.302437,17.432622,17.266386,17.430618,1.14,1.9,0.92,1.88
2010-06-29,17.566808,17.837189,17.528754,17.82317,0.78,2.33,0.56,2.25
2010-06-30,17.935327,18.063508,17.725029,18.043478,0.63,1.35,-0.55,1.24
2010-07-01,18.101568,18.482106,18.043486,18.119595,0.32,2.43,0.0,0.42
2010-07-02,17.929321,18.003426,17.781112,17.795132,-1.05,-0.64,-1.87,-1.79
2010-07-06,17.855217,18.153638,17.823171,18.101564,0.34,2.01,0.16,1.72
2010-07-07,18.055497,18.061506,17.676963,17.696991,-0.25,-0.22,-2.35,-2.24
2010-07-08,17.468667,17.564802,17.404577,17.470671,-1.29,-0.75,-1.65,-1.28
2010-07-09,17.318457,17.368528,17.27039,17.27039,-0.87,-0.58,-1.15,-1.15
2010-07-12,17.306441,17.480686,17.232335,17.246355,0.21,1.22,-0.22,-0.14
2010-07-13,17.118181,17.142214,16.931918,16.959957,-0.74,-0.6,-1.82,-1.66
2010-07-14,17.098146,17.358513,17.028046,17.318457,0.81,2.35,0.4,2.11
2010-07-15,17.46066,17.713017,17.46066,17.640915,0.82,2.28,0.82,1.86
2010-07-16,17.662954,17.929329,17.66095,17.829187,0.12,1.63,0.11,1.07
2010-07-19,17.745058,17.791124,17.556793,17.620884,-0.47,-0.21,-1.53,-1.17
2010-07-20,17.805144,17.805144,17.630897,17.662943,1.05,1.05,0.06,0.24
2010-07-21,17.713017,18.363936,17.692987,18.267799,0.28,3.97,0.17,3.42
2010-07-22,18.059503,18.059503,17.841196,17.859221,-1.14,-1.14,-2.34,-2.24
2010-07-23,17.819165,17.873241,17.426611,17.46867,-0.22,0.08,-2.42,-2.19
2010-07-26,17.404579,17.474678,17.196285,17.398571,-0.37,0.03,-1.56,-0.4
2010-07-27,17.108162,17.218318,17.044071,17.108162,-1.67,-1.04,-2.04,-1.67
2010-07-28,17.018036,17.186273,16.953945,17.160236,-0.53,0.46,-0.9,0.3
2010-07-29,16.901875,17.210311,16.857813,17.194288,-1.51,0.29,-1.76,0.2
2010-07-30,17.606864,17.751066,17.548781,17.705002,2.4,3.24,2.06,2.97
2010-08-02,17.398572,17.416597,17.244353,17.24836,-1.73,-1.63,-2.6,-2.58
2010-08-03,17.372536,17.532763,17.302437,17.426613,0.72,1.65,0.31,1.03
2010-08-04,17.514742,17.514742,17.16625,17.16625,0.51,0.51,-1.49,-1.49
2010-08-05,17.420597,17.470667,17.282401,17.344488,1.48,1.77,0.68,1.04
2010-08-06,17.604861,17.747061,17.512731,17.709007,1.5,2.32,0.97,2.1
2010-08-09,17.592842,17.662942,17.550783,17.592842,-0.66,-0.26,-0.89,-0.66
2010-08-10,17.70901,18.015443,17.506726,17.652931,0.66,2.4,-0.49,0.34
2010-08-11,17.905286,18.175668,17.829178,18.131605,1.43,2.96,1.0,2.71
2010-08-12,18.255778,18.331885,18.003421,18.051489,0.68,1.1,-0.71,-0.44
2010-08-13,18.281819,18.550198,18.209717,18.512144,1.28,2.76,0.88,2.55
2010-08-16,19.17308,19.419427,19.145039,19.405407,3.57,4.9,3.42,4.83
2010-08-17,19.4034,19.405404,19.096968,19.191101,-0.01,-0.0,-1.59,-1.1
2010-08-18,19.461484,19.683798,19.279227,19.293247,1.41,2.57,0.46,0.53
2010-08-19,19.389381,20.042303,19.333302,19.900103,0.5,3.88,0.21,3.15
2010-08-20,20.00425,20.128426,19.787946,19.856041,0.52,1.15,-0.56,-0.22
2010-08-23,19.687804,19.890089,19.563628,19.850033,-0.85,0.17,-1.47,-0.03
2010-08-24,20.20253,20.583066,20.102389,20.514971,1.78,3.69,1.27,3.35
2010-08-25,20.887495,21.075762,20.242584,20.348734,1.82,2.73,-1.33,-0.81
2010-08-26,20.396806,20.793367,20.312688,20.777344,0.24,2.19,-0.18,2.11
2010-08-27,20.492941,20.689219,19.535589,19.553614,-1.37,-0.42,-5.98,-5.89
2010-08-30,19.908118,20.318697,19.761911,20.318697,1.81,3.91,1.07,3.91
2010-08-31,20.661179,20.799373,20.424845,20.767328,1.69,2.37,0.52,2.21
2010-09-01,20.292657,20.318694,19.577648,19.916126,-2.29,-2.16,-5.73,-4.1
2010-09-02,19.589664,19.615702,19.315277,19.485518,-1.64,-1.51,-3.02,-2.16
2010-09-03,18.682385,19.086958,18.67838,19.028875,-4.12,-2.05,-4.14,-2.34
2010-09-07,19.549607,19.795954,19.469493,19.773924,2.74,4.03,2.32,3.92
2010-09-08,19.47951,19.58566,19.277224,19.459482,-1.49,-0.95,-2.51,-1.59
2010-09-09,19.022867,19.062923,18.652342,18.710424,-2.24,-2.04,-4.15,-3.85
2010-09-10,18.50213,18.638323,18.353922,18.532173,-1.11,-0.39,-1.91,-0.95
2010-09-13,18.323885,18.78654,18.323885,18.682392,-1.12,1.37,-1.12,0.81
2010-09-14,18.794545,19.054913,18.780525,19.046902,0.6,1.99,0.53,1.95
2010-09-15,18.658356,18.862644,18.458073,18.504137,-2.04,-0.97,-3.09,-2.85
2010-09-16,18.239758,18.331888,18.001421,18.221733,-1.43,-0.93,-2.72,-1.53
2010-09-17,18.337896,18.452057,18.177671,18.279814,0.64,1.26,-0.24,0.32
2010-09-20,18.452056,18.560209,18.311858,18.492113,0.94,1.53,0.18,1.16
2010-09-21,18.664613,19.133432,18.536388,19.007212,0.93,3.47,0.24,2.79
2010-09-22,19.333789,19.441978,19.06532,19.31776,1.72,2.29,0.31,1.63
2010-09-23,19.656349,19.660355,19.225596,19.486052,1.75,1.77,-0.48,0.87
2010-09-24,19.111395,19.151464,18.955122,18.955122,-1.92,-1.72,-2.72,-2.72
2010-09-27,19.311746,19.642324,19.30774,19.582218,1.88,3.63,1.86,3.31
2010-09-28,19.630298,19.958872,19.630298,19.850683,0.25,1.92,0.25,1.37
2010-09-29,19.932831,19.938841,19.618281,19.704432,0.41,0.44,-1.17,-0.74
2010-09-30,19.646329,19.6864,19.123416,19.670372,-0.29,-0.09,-2.95,-0.17
2010-10-01,19.365844,19.60426,19.317759,19.488056,-1.55,-0.34,-1.79,-0.93
2010-10-04,19.512103,19.578219,19.435971,19.574211,0.12,0.46,-0.27,0.44
2010-10-05,19.534134,19.546155,19.249638,19.347809,-0.2,-0.14,-1.66,-1.16
2010-10-06,19.600252,20.035011,19.590234,19.840672,1.3,3.55,1.25,2.55
2010-10-07,19.698421,19.764537,19.53814,19.540144,-0.72,-0.38,-1.52,-1.51
2010-10-08,19.590239,19.810624,19.35583,19.363844,0.26,1.38,-0.94,-0.9
2010-10-11,19.345804,19.399899,19.263661,19.369846,-0.09,0.19,-0.52,0.03
2010-10-12,19.439975,19.536144,18.973159,18.983177,0.36,0.86,-2.05,-2.0
2010-10-13,18.672629,18.931081,18.574458,18.901028,-1.64,-0.27,-2.15,-0.43
2010-10-14,19.021236,19.131427,18.350062,18.376108,0.64,1.22,-2.92,-2.78
2010-10-15,18.04754,18.085605,17.777067,17.921318,-1.79,-1.58,-3.26,-2.47
2010-10-18,18.237872,18.322019,18.109648,18.233866,1.77,2.24,1.05,1.74
2010-10-19,18.007466,18.548412,17.997449,18.40416,-1.24,1.73,-1.3,0.93
2010-10-20,18.295967,18.620535,18.259904,18.490307,-0.59,1.18,-0.78,0.47
2010-10-21,18.414177,18.460256,18.069574,18.069574,-0.41,-0.16,-2.28,-2.28
2010-10-22,17.973409,18.332036,17.95137,18.295973,-0.53,1.45,-0.65,1.25
2010-10-25,18.572459,18.604516,18.378121,18.41218,1.51,1.69,0.45,0.64
2010-10-26,18.103626,18.183766,17.83115,17.83115,-1.68,-1.24,-3.16,-3.16
2010-10-27,17.662871,17.831165,17.518619,17.53665,-0.94,0.0,-1.75,-1.65
2010-10-28,17.638828,17.726983,17.516614,17.618793,0.58,1.09,-0.11,0.47
2010-10-29,17.694919,17.957377,17.662864,17.933336,0.43,1.92,0.25,1.79
2010-11-01,18.171755,18.173759,17.743006,17.801107,1.33,1.34,-1.06,-0.74
2010-11-02,18.063566,18.297976,18.063566,18.239874,1.47,2.79,1.47,2.46
2010-11-03,18.524372,18.702683,17.360338,17.554678,1.56,2.54,-4.82,-3.76
2010-11-04,17.638823,17.895271,17.612778,17.81513,0.48,1.94,0.33,1.48
2010-11-05,17.302241,17.464524,17.208076,17.208076,-2.88,-1.97,-3.41,-3.41
2010-11-08,17.402407,17.492563,17.131934,17.350315,1.13,1.65,-0.44,0.83
2010-11-09,17.368355,17.368355,16.564951,16.609028,0.1,0.1,-4.53,-4.27
2010-11-10,16.633068,16.741258,16.202317,16.627058,0.14,0.8,-2.45,0.11
2010-11-11,16.629062,16.701188,16.56495,16.627058,0.01,0.45,-0.37,0.0
2010-11-12,16.613028,16.73925,16.434717,16.438725,-0.08,0.67,-1.16,-1.13
2010-11-15,16.210333,16.382632,15.775572,15.781582,-1.39,-0.34,-4.03,-4.0
2010-11-16,16.112156,16.556934,15.817641,16.50885,2.09,4.91,0.23,4.61
2010-11-17,16.410679,16.727231,16.252402,16.366602,-0.59,1.32,-1.55,-0.86
2010-11-18,16.354583,16.454758,16.138206,16.454758,-0.07,0.54,-1.4,0.54
2010-11-19,16.540902,16.647087,16.458759,16.647087,0.52,1.17,0.02,1.17
2010-11-22,16.93159,17.009726,16.621047,16.805368,1.71,2.18,-0.16,0.95
2010-11-23,17.029757,17.123921,16.949616,16.971655,1.34,1.9,0.86,0.99
2010-11-24,16.735246,16.797354,16.338554,16.376619,-1.39,-1.03,-3.73,-3.51
2010-11-26,16.699185,16.813385,16.653106,16.79936,1.97,2.67,1.69,2.58
2010-11-29,16.997702,17.123924,16.853452,17.1099,1.18,1.93,0.32,1.85
2010-11-30,17.560687,17.562691,17.184028,17.266172,2.63,2.65,0.43,0.91
2010-12-01,16.769304,16.925578,16.530888,16.558937,-2.88,-1.97,-4.26,-4.1
2010-12-02,16.536899,16.729235,16.398657,16.426706,-0.13,1.03,-0.97,-0.8
2010-12-03,16.512855,16.512855,16.164247,16.168253,0.52,0.52,-1.6,-1.57
2010-12-06,16.388638,16.621043,16.346563,16.617037,1.36,2.8,1.1,2.78
2010-12-07,16.120168,16.170256,15.585234,15.919818,-2.99,-2.69,-6.21,-4.2
2010-12-08,15.751523,15.755529,15.24063,15.599257,-1.06,-1.03,-4.27,-2.01
2010-12-09,15.711454,15.929836,15.434971,15.745513,0.72,2.12,-1.05,0.94
2010-12-10,15.617299,15.791604,15.575226,15.577229,-0.81,0.29,-1.08,-1.07
2010-12-13,15.485061,15.829663,15.416941,15.699435,-0.59,1.62,-1.03,0.78
2010-12-14,15.340808,15.515114,14.9922,15.208578,-2.28,-1.17,-4.5,-3.13
2010-12-15,15.210578,15.236625,14.67965,14.831917,0.01,0.18,-3.48,-2.48
2010-12-16,14.86598,15.018247,14.715718,15.016243,0.23,1.26,-0.78,1.24
2010-12-17,15.164496,15.743508,15.128433,15.601259,0.99,4.84,0.75,3.9
2010-12-20,15.745514,15.881752,15.378874,15.547168,0.92,1.8,-1.43,-0.35
2010-12-21,15.537154,15.723479,15.310757,15.723479,-0.06,1.13,-1.52,1.13
2010-12-22,15.64334,15.655361,15.465029,15.537155,-0.51,-0.43,-1.64,-1.19
2010-12-23,15.55751,15.55751,15.337822,15.448674,0.13,0.13,-1.28,-0.57
2010-12-27,15.420458,15.750997,15.259218,15.750997,-0.18,1.96,-1.23,1.96
2010-12-28,15.567582,15.589753,15.033479,15.130223,-1.16,-1.02,-4.56,-3.94
2010-12-29,15.188676,15.742933,15.091932,15.636113,0.39,4.05,-0.25,3.34
2010-12-30,15.499054,15.658277,15.392234,15.605874,-0.88,0.14,-1.56,-0.19
2010-12-31,15.750992,16.137965,15.722776,15.934401,0.93,3.41,0.75,2.11
2011-01-03,15.640144,16.002931,15.541385,15.72681,-1.85,0.43,-2.47,-1.3
2011-01-04,15.611929,15.821539,15.541387,15.757044,-0.73,0.6,-1.18,0.19
2011-01-05,15.426504,15.462783,14.971005,15.087903,-2.1,-1.87,-4.99,-4.25
2011-01-06,15.073791,15.261231,14.958909,15.172549,-0.09,1.15,-0.85,0.56
2011-01-07,15.087902,15.446657,14.934725,15.380146,-0.56,1.81,-1.57,1.37
2011-01-10,15.464798,15.547432,15.289451,15.515185,0.55,1.09,-0.59,0.88
2011-01-11,15.390221,15.418438,15.126194,15.351927,-0.81,-0.62,-2.51,-1.05
2011-01-12,15.132239,15.281384,15.049604,15.124177,-1.43,-0.46,-1.97,-1.48
2011-01-13,15.102009,15.484951,15.013327,15.366036,-0.15,2.39,-0.73,1.6
2011-01-14,15.507121,15.531306,15.176582,15.184643,0.92,1.08,-1.23,-1.18
2011-01-18,15.053638,15.132242,14.839996,15.03953,-0.86,-0.35,-2.27,-0.96
2011-01-19,15.083867,15.253168,15.083867,15.253168,0.29,1.42,0.29,1.42
2011-01-20,15.095962,15.108054,14.71302,14.856119,-1.03,-0.95,-3.54,-2.6
2011-01-21,14.789608,15.053637,14.753329,15.047591,-0.45,1.33,-0.69,1.29
2011-01-24,15.164487,15.182627,15.037512,15.075807,0.78,0.9,-0.07,0.19
2011-01-25,15.170536,15.517199,15.025422,15.380146,0.63,2.93,-0.33,2.02
2011-01-26,15.307586,15.307586,14.858135,14.920614,-0.47,-0.47,-3.39,-2.99
2011-01-27,14.922632,15.085885,14.803718,15.023406,0.01,1.11,-0.78,0.69
2011-01-28,14.819839,15.275339,14.819839,15.182627,-1.35,1.68,-1.35,1.06
2011-01-31,15.085886,15.194723,14.918601,14.975036,-0.64,0.08,-1.74,-1.37
2011-02-01,14.850071,14.936736,14.72511,14.835962,-0.83,-0.26,-1.67,-0.93
2011-02-02,14.936743,14.948835,14.640467,14.829923,0.68,0.76,-1.32,-0.04
2011-02-03,14.690852,14.837983,14.577986,14.577986,-0.94,0.05,-1.7,-1.7
2011-02-04,14.489304,14.531629,14.269618,14.295818,-0.61,-0.32,-2.12,-1.94
2011-02-07,14.243414,14.424808,14.193027,14.41473,-0.37,0.9,-0.72,0.83
2011-02-08,14.440934,14.511475,14.138611,14.164812,0.18,0.67,-1.92,-1.73
2011-02-09,14.227294,14.525587,14.080165,14.388534,0.44,2.55,-0.6,1.58
2011-02-10,14.307908,14.364341,14.086205,14.086205,-0.56,-0.17,-2.1,-2.1
2011-02-11,14.342174,14.49132,14.261555,14.465117,1.82,2.88,1.24,2.69
2011-02-14,14.440933,14.624341,14.434887,14.513491,-0.17,1.1,-0.21,0.33
2011-02-15,14.459071,14.628372,14.356282,14.614264,-0.37,0.79,-1.08,0.69
2011-02-16,14.608217,14.733176,14.4369,14.529612,-0.04,0.81,-1.21,-0.58
2011-02-17,14.658603,14.69085,14.549767,14.557829,0.89,1.11,0.14,0.19
2011-02-18,14.477209,14.497363,14.354264,14.497363,-0.55,-0.42,-1.4,-0.42
2011-02-22,14.62031,14.942787,14.600156,14.912555,0.85,3.07,0.71,2.86
2011-02-23,15.007279,15.148364,14.904489,15.035496,0.64,1.58,-0.05,0.82
2011-02-24,15.18464,15.319678,15.138285,15.212858,0.99,1.89,0.68,1.18
2011-02-25,15.224954,15.388207,15.194721,15.388207,0.08,1.15,-0.12,1.15
2011-02-28,15.408364,15.476891,15.3479,15.456737,0.13,0.58,-0.26,0.45
2011-03-01,15.249138,15.547428,15.230998,15.547428,-1.34,0.59,-1.46,0.59
2011-03-02,15.349912,15.388205,15.075807,15.075807,-1.27,-1.02,-3.03,-3.03
2011-03-03,14.914569,14.971002,14.733175,14.757361,-1.07,-0.7,-2.27,-2.11
2011-03-04,14.779533,15.019374,14.763409,14.99922,0.15,1.78,0.04,1.64
2011-03-07,14.749306,15.015349,14.688841,14.827909,-1.67,0.11,-2.07,-1.14
2011-03-08,14.815809,14.850072,14.634416,14.634416,-0.08,0.15,-1.3,-1.3
2011-03-09,14.761393,14.993173,14.694883,14.9186,0.87,2.45,0.41,1.94
2011-03-10,15.025418,15.418436,14.95286,15.418436,0.72,3.35,0.23,3.35
2011-03-11,15.414407,15.414407,15.196735,15.247122,-0.03,-0.03,-1.44,-1.11
2011-03-14,15.239062,15.33782,15.20883,15.237046,-0.05,0.59,-0.25,-0.07
2011-03-15,15.684489,15.755031,15.535344,15.688519,2.94,3.4,1.96,2.96
2011-03-16,15.847734,16.361682,15.777192,16.033159,1.01,4.29,0.57,2.2
2011-03-17,15.793319,15.92231,15.642158,15.811458,-1.5,-0.69,-2.44,-1.38
2011-03-18,15.638128,15.886033,15.630067,15.886033,-1.1,0.47,-1.15,0.47
2011-03-21,15.714718,15.779213,15.599835,15.702625,-1.08,-0.67,-1.8,-1.15
2011-03-22,15.664329,15.817506,15.634096,15.79735,-0.24,0.73,-0.44,0.6
2011-03-23,16.019942,16.019942,15.708875,15.767452,1.41,1.41,-0.56,-0.19
2011-03-24,15.650305,15.676563,15.537189,15.537189,-0.74,-0.58,-1.46,-1.46
2011-03-25,15.668478,15.694737,15.409929,15.440228,0.84,1.01,-0.82,-0.62
2011-03-28,15.401854,15.593745,15.389735,15.49679,-0.25,0.99,-0.33,0.37
2011-03-29,15.381649,15.543241,15.244295,15.246315,-0.74,0.3,-1.63,-1.62
2011-03-30,15.286714,15.478606,15.260456,15.470526,0.26,1.52,0.09,1.47
2011-03-31,15.603843,15.615962,15.258438,15.418012,0.86,0.94,-1.37,-0.34
2011-04-01,15.337216,15.591726,15.335196,15.579605,-0.52,1.13,-0.54,1.05
2011-04-04,15.581622,15.702816,15.559403,15.613941,0.01,0.79,-0.13,0.22
2011-04-05,15.559408,15.589707,15.418014,15.490731,-0.35,-0.16,-1.25,-0.79
2011-04-06,15.367514,15.397813,15.026148,15.026148,-0.8,-0.6,-3.0,-3.0
2011-04-07,15.030188,15.052406,14.894852,14.957471,0.03,0.17,-0.87,-0.46
2011-04-08,14.805981,14.929196,14.795881,14.81002,-1.01,-0.19,-1.08,-0.99
2011-04-11,14.783752,14.908986,14.741334,14.81809,-0.18,0.67,-0.46,0.05
2011-04-12,15.048364,15.230156,15.040284,15.1332,1.55,2.78,1.5,2.13
